id_colaborador;id_ultimo_jefe;seniority;modalidad_trabajo;distancia_oficina;dias_baja_salud;genero;canal_reclutamiento;permanencia_promedio;fecha_nacimiento;salario;performance_score;psi_score;fecha_incorporacion;estado_civil;abandono_6meses
103905;102096;1;Presencial;6.33;9;Hombre;Portal Web;2;23/07/2001;96941;69;73;11/05/2018;Soltero;0
103399;102037;1;Presencial;2.315;2;Mujer;Portal Web;9;4/02/1980;505862;69;74;29/08/2013;Casado;0
103422;102121;1;Presencial;2.865;3;Mujer;Portal Web;11;8/05/1974;449431;69;69;21/11/2019;Casado;1
103974;102114;1;Presencial;3.445;7;Hombre;Portal Web;4;17/04/1972;875911;69;75;18/09/2020;Casado;0
102646;102050;1;Presencial;4.5;0;Mujer;Ferias & Networking;10;22/10/1969;695288;69;69;28/07/2014;Divorciado;0
103009;102084;1;Presencial;1.325;1;Mujer;Linkedin;9;18/12/1966;914283;69;81;14/05/2018;Divorciado;0
100177;102125;1;Presencial;3.305;1;Hombre;Referidos;4;25/05/1980;492532;68;72;2/04/2019;Soltero;1
100516;102037;1;Presencial;2.29;2;Mujer;Portal Web;9;9/02/1980;512569;68;74;29/08/2013;Casado;0
103659;102134;1;Presencial;1.58;2;Hombre;Linkedin;2;21/04/2000;117891;68;85;28/09/2021;Soltero;0
104010;102172;1;Presencial;3.595;4;Mujer;Linkedin;1;3/09/1999;136914;68;74;31/01/2023;Soltero;1
103474;102039;1;Presencial;6.39;1;Mujer;Portal Web;15;13/12/1974;299203;68;72;21/04/2015;Divorciado;1
103660;102136;1;Presencial;4.605;2;Mujer;Ferias & Networking;14;2/11/1968;722306;68;66;9/02/2023;Divorciado;1
100916;102090;1;Presencial;1.965;5;Mujer;Portal Web;1;24/12/2001;104245;67;71;5/03/2017;Casado;1
101806;102082;1;Presencial;1.765;2;Hombre;Portal Web;2;4/05/2001;102786;67;73;19/07/2016;Soltero;0
101515;102134;1;Presencial;1.54;2;Hombre;Linkedin;2;22/05/2000;122871;67;85;28/09/2021;Soltero;0
100476;102172;1;Presencial;3.56;4;Mujer;Linkedin;1;31/07/1999;139209;67;74;29/01/2023;Soltero;1
100360;102101;1;Presencial;3.74;2;Hombre;Referidos;1;10/01/1993;246397;67;82;3/01/2018;Casado;0
101319;102171;1;Presencial;6.845;0;Hombre;Referidos;8;29/05/1982;452336;67;75;11/06/2023;Soltero;0
100066;102092;1;Presencial;4.605;1;Hombre;Linkedin;10;15/11/1981;465545;67;71;6/10/2017;Soltero;0
101308;102032;1;Presencial;2.345;5;Mujer;Referidos;5;23/04/1978;256366;67;79;9/04/2013;Soltero;1
103256;102115;1;Presencial;3.89;3;Hombre;Linkedin;2;5/06/2002;83428;67;75;29/10/2020;Soltero;1
103951;102090;1;Presencial;1.98;5;Mujer;Portal Web;1;9/09/2001;96115;67;71;7/03/2017;Casado;1
102307;102101;1;Presencial;3.74;3;Hombre;Referidos;1;15/04/1993;246290;67;82;3/01/2018;Casado;0
102285;102038;1;Presencial;2.425;1;Hombre;Portal Web;18;17/01/1969;894177;67;85;24/10/2012;Viudo;0
102402;102028;1;Presencial;3.345;1;Mujer;Referidos;9;25/12/1967;895809;67;62;17/08/2014;Viudo;0
101032;102030;1;Presencial;4.85;6;Mujer;Linkedin;6;26/11/1982;789603;66;82;8/06/2013;Casado;0
101126;102143;1;Presencial;2.155;2;Mujer;Linkedin;5;25/04/1972;641778;66;70;29/10/2020;Viudo;1
103787;102081;1;Presencial;2.555;2;Mujer;Linkedin;2;9/05/1994;211608;66;75;10/02/2016;Casado;1
103931;102159;1;Presencial;3.045;2;Mujer;Portal Web;7;8/05/1983;430956;66;88;9/10/2022;Soltero;1
103549;102092;1;Presencial;4.59;2;Hombre;Linkedin;10;16/11/1981;468186;66;71;5/10/2017;Soltero;1
103426;102139;1;Presencial;1;2;Mujer;Referidos;11;7/10/1979;245222;66;76;24/10/2021;Soltero;1
102675;102061;1;Presencial;2.455;0;Mujer;Ferias & Networking;8;2/02/1977;274338;66;75;4/11/2016;Casado;0
101082;102081;1;Presencial;2.56;2;Mujer;Linkedin;2;12/05/1994;210265;65;75;9/02/2016;Casado;1
101712;102139;1;Presencial;1.005;3;Mujer;Referidos;11;6/09/1979;246357;65;76;25/10/2021;Soltero;0
101040;102079;1;Presencial;1.94;1;Hombre;Referidos;7;24/11/1977;457295;65;78;27/12/2017;Soltero;1
103637;102054;1;Presencial;1.94;0;Mujer;Linkedin;2;16/05/1997;160963;65;71;4/06/2016;Soltero;1
101750;102131;1;Presencial;1.815;1;Mujer;Portal Web;1;28/10/2001;99302;64;82;22/05/2020;Soltero;1
100952;102128;1;Presencial;2.55;2;Hombre;Portal Web;8;7/05/1989;310490;64;71;21/05/2021;Casado;1
100288;102085;1;Presencial;2.17;1;Hombre;Ferias & Networking;6;15/04/1989;325420;64;75;18/05/2017;Soltero;0
100439;102099;1;Presencial;2.555;9;Mujer;Portal Web;8;17/05/1985;389853;64;91;30/09/2017;Casado;0
101174;102026;1;Presencial;1.18;3;Hombre;Portal Web;9;30/05/1983;427842;64;71;9/03/2012;Soltero;1
102141;;2;Presencial;1.88;1;Mujer;Linkedin;3;6/02/1986;1100900;64;69;26/05/2018;Soltero;1
100293;102134;1;Presencial;2.845;0;Mujer;Portal Web;10;1/11/1977;272029;64;84;6/11/2020;Casado;0
104116;102131;1;Presencial;1.835;2;Mujer;Portal Web;1;26/12/2001;97158;64;82;21/05/2020;Soltero;1
102236;102102;1;Presencial;5.02;6;Hombre;Portal Web;3;23/02/1985;391094;64;63;12/08/2020;Casado;0
103716;102133;1;Presencial;1.705;1;Mujer;Portal Web;8;29/12/1979;505024;64;80;17/04/2020;Casado;0
100244;102049;1;Presencial;1.78;3;Hombre;Portal Web;3;2/09/1999;138987;63;78;21/03/2014;Soltero;1
101754;102060;1;Presencial;1.885;2;Hombre;Ferias & Networking;2;23/01/1996;186823;63;62;19/02/2016;Soltero;0
101595;102039;1;Presencial;3.195;1;Hombre;Portal Web;8;16/07/1988;327307;63;81;4/07/2014;Casado;0
100384;102037;1;Presencial;2.38;1;Mujer;Referidos;6;25/07/1985;385199;63;76;23/10/2013;Casado;0
101794;102077;1;Presencial;1.93;6;Hombre;Portal Web;5;29/11/1984;787464;63;72;2/07/2018;Soltero;0
100511;102133;1;Presencial;1.68;2;Mujer;Portal Web;8;1/03/1980;506392;63;80;17/04/2020;Casado;1
102166;;2;Presencial;7.74;2;Hombre;Referidos;9;3/12/1981;1306940;63;81;20/06/2022;Casado;1
101066;102135;1;Presencial;2.77;2;Hombre;Portal Web;12;24/08/1975;401593;63;78;22/05/2020;Soltero;0
101970;102067;1;Presencial;2.93;3;Mujer;Portal Web;4;6/03/1967;896983;63;75;13/02/2017;Casado;1
102785;102109;1;Presencial;2.79;2;Mujer;Linkedin;8;23/09/1988;332158;63;78;9/01/2019;Viudo;0
103999;102128;1;Presencial;1.455;7;Hombre;Linkedin;10;21/03/1984;411673;63;77;1/09/2019;Soltero;1
102753;102100;1;Presencial;1.95;2;Mujer;Referidos;11;2/06/1973;406341;63;83;14/02/2018;Divorciado;0
101325;102161;1;Presencial;1.42;3;Mujer;Portal Web;2;29/04/2000;119695;62;82;16/11/2022;Soltero;1
100590;102119;1;Presencial;2.215;3;Mujer;Ferias & Networking;4;7/05/1995;187168;62;86;16/10/2019;Casado;1
101490;102112;1;Presencial;6.08;3;Hombre;Portal Web;2;18/05/1981;469400;62;69;16/10/2020;Casado;0
101245;102080;1;Presencial;1.33;2;Mujer;Portal Web;16;22/11/1969;700966;62;72;19/06/2018;Soltero;0
101673;102138;1;Presencial;6.5;2;Hombre;Ferias & Networking;13;30/08/1968;861560;62;70;2/08/2022;Casado;0
103160;102161;1;Presencial;1.42;3;Mujer;Portal Web;2;27/02/2000;119952;62;82;19/11/2022;Soltero;0
103379;102138;1;Presencial;1.805;1;Hombre;Portal Web;5;28/08/1978;255391;62;68;3/11/2022;Soltero;1
103088;102007;1;Presencial;2.355;1;Hombre;Referidos;5;24/12/1977;264884;62;75;9/01/2012;Casado;0
102744;102080;1;Presencial;1.345;2;Mujer;Portal Web;16;15/11/1969;701906;62;72;19/06/2018;Soltero;0
102507;102138;1;Presencial;6.51;2;Hombre;Ferias & Networking;13;28/05/1968;857121;62;70;1/08/2022;Casado;0
102934;102075;1;Presencial;1.965;2;Mujer;Referidos;8;20/11/1968;717057;62;73;4/05/2016;Casado;0
101827;102051;1;Presencial;3.03;6;Mujer;Linkedin;6;9/03/1993;249370;61;76;3/06/2016;Casado;1
100468;102138;1;Presencial;1.82;1;Hombre;Portal Web;5;4/08/1978;259305;61;68;1/11/2022;Soltero;1
100537;102112;1;Presencial;2.77;1;Hombre;Portal Web;5;14/11/1967;733898;61;68;24/05/2019;Soltero;0
101382;102030;1;Presencial;5.27;1;Mujer;Portal Web;7;30/08/1967;733674;61;74;5/11/2013;Divorciado;0
103838;102123;1;Presencial;4.38;2;Hombre;Portal Web;2;10/09/1997;166844;61;68;26/08/2020;Casado;1
103758;102119;1;Presencial;2.225;3;Mujer;Ferias & Networking;4;21/04/1995;187140;61;86;17/10/2019;Casado;1
102468;102083;1;Presencial;2.435;1;Mujer;Portal Web;10;31/03/1987;372274;61;78;24/11/2015;Soltero;0
103436;102054;1;Presencial;2.315;1;Mujer;Linkedin;13;18/11/1977;438358;61;78;1/11/2013;Casado;1
103708;102031;1;Presencial;5.62;2;Mujer;Portal Web;14;30/08/1973;454639;61;72;27/02/2012;Divorciado;1
103515;102171;1;Presencial;2.985;2;Hombre;Ferias & Networking;16;20/07/1970;676046;61;75;2/12/2022;Soltero;0
103173;102102;1;Presencial;1.865;1;Mujer;Ferias & Networking;9;19/02/1968;814439;61;81;8/08/2019;Viudo;0
102874;102112;1;Presencial;2.79;2;Hombre;Portal Web;5;24/09/1967;733901;61;68;26/05/2019;Soltero;0
100430;102105;1;Presencial;4.43;0;Mujer;Linkedin;1;29/04/2001;100283;60;65;15/06/2018;Soltero;1
100329;102142;1;Presencial;1.52;2;Hombre;Portal Web;3;31/12/1997;165348;60;70;8/04/2022;Soltero;0
100512;102137;1;Presencial;2.27;2;Mujer;Portal Web;3;29/07/1981;464446;60;77;12/10/2021;Soltero;0
101664;102060;1;Presencial;2.495;2;Mujer;Ferias & Networking;8;11/05/1972;642599;60;75;29/06/2016;Viudo;0
100878;102171;1;Presencial;2.985;2;Hombre;Ferias & Networking;16;21/07/1970;676566;60;75;2/12/2022;Soltero;0
102043;;2;Presencial;1.03;0;Hombre;Portal Web;5;14/09/1974;1616000;60;76;25/05/2019;Casado;1
103891;102051;1;Presencial;2.995;5;Mujer;Linkedin;6;20/11/1992;252245;60;76;1/06/2016;Casado;1
104028;102084;1;Presencial;3.96;3;Hombre;Linkedin;8;13/06/1990;292925;60;70;28/02/2018;Casado;1
102048;;2;Presencial;3.99;0;Mujer;Portal Web;5;11/07/1995;590000;59;76;24/08/2015;Soltero;1
102167;;2;Presencial;5.7;2;Hombre;Ferias & Networking;2;8/06/1991;794000;59;64;15/03/2019;Casado;1
101293;102092;1;Presencial;1.82;3;Mujer;Linkedin;5;22/05/1981;786560;59;79;24/11/2019;Casado;0
101479;102044;1;Presencial;1.6;2;Hombre;Referidos;15;28/11/1975;405020;59;71;5/03/2015;Casado;0
101225;102092;1;Presencial;1.07;2;Hombre;Referidos;6;27/09/1969;777736;59;81;1/12/2016;Casado;1
102546;102106;1;Presencial;2.5;0;Mujer;Portal Web;7;15/01/1985;405642;59;65;28/04/2020;Casado;0
102876;102092;1;Presencial;1.82;3;Mujer;Linkedin;5;12/02/1981;787486;59;79;26/11/2019;Casado;0
102986;102168;1;Presencial;1.35;1;Hombre;Portal Web;9;22/11/1978;257255;59;72;15/06/2023;Casado;1
102179;102044;1;Presencial;1.58;3;Hombre;Referidos;12;28/11/1975;407188;59;71;6/03/2015;Casado;0
103257;102138;1;Presencial;5.05;2;Hombre;Portal Web;14;16/08/1971;657219;59;70;7/04/2023;Divorciado;1
103579;102139;1;Presencial;2.475;3;Mujer;Linkedin;11;27/08/1963;921183;59;79;12/11/2022;Viudo;1
100365;102142;1;Presencial;1.61;1;Hombre;Ferias & Networking;1;3/07/2001;97741;58;79;5/04/2023;Soltero;0
101755;102062;1;Presencial;2.4;1;Hombre;Linkedin;2;14/03/1995;186968;58;76;14/12/2014;Soltero;1
100481;102142;1;Presencial;1.975;12;Hombre;Linkedin;7;22/05/1988;330550;58;75;27/08/2022;Casado;1
101392;102111;1;Presencial;1.615;0;Mujer;Referidos;2;4/05/1988;327196;58;68;14/05/2020;Soltero;1
101650;102036;1;Presencial;6.72;2;Hombre;Linkedin;6;18/09/1985;386642;58;84;23/04/2013;Soltero;0
101231;102158;1;Presencial;1.37;2;Hombre;Linkedin;10;16/02/1983;425789;58;76;25/03/2022;Casado;1
101968;102109;1;Presencial;7.595;0;Hombre;Ferias & Networking;10;21/04/1982;852118;58;75;3/04/2018;Casado;0
101330;102139;1;Presencial;5.36;3;Mujer;Referidos;4;6/09/1976;281017;58;69;1/06/2020;Soltero;0
101938;102114;1;Presencial;6.065;7;Hombre;Portal Web;6;9/08/1973;304223;58;77;11/10/2019;Divorciado;1
101347;102130;1;Presencial;2.395;2;Hombre;Linkedin;9;19/10/1969;695361;58;63;31/10/2022;Divorciado;0
101626;102031;1;Presencial;2.225;2;Mujer;Portal Web;6;8/10/1962;894759;58;88;12/03/2012;Viudo;0
102268;102142;1;Presencial;1.63;2;Hombre;Ferias & Networking;1;16/07/2001;102433;58;79;4/04/2023;Soltero;0
102842;102104;1;Presencial;6.18;3;Mujer;Portal Web;2;11/12/1997;164962;58;66;15/03/2020;Soltero;1
104080;102062;1;Presencial;2.35;2;Hombre;Linkedin;2;25/02/1995;185720;58;76;11/12/2014;Soltero;1
103055;102111;1;Presencial;1.625;1;Mujer;Referidos;2;27/06/1988;328663;58;68;13/05/2020;Soltero;0
102555;102172;1;Presencial;2.39;2;Hombre;Referidos;8;14/05/1985;792368;58;64;17/11/2022;Casado;0
103669;102158;1;Presencial;1.35;1;Hombre;Linkedin;10;22/03/1983;428016;58;76;25/03/2022;Casado;1
103211;102058;1;Presencial;2.385;2;Mujer;Referidos;5;5/01/1984;425609;58;72;7/09/2013;Soltero;0
103067;102109;1;Presencial;7.59;1;Hombre;Ferias & Networking;10;17/05/1982;844452;58;75;3/04/2018;Casado;1
104037;102085;1;Presencial;1.635;1;Mujer;Portal Web;9;8/06/1979;243880;58;61;18/08/2018;Casado;1
104003;102140;1;Presencial;1.75;8;Hombre;Portal Web;12;29/05/1975;286918;58;81;25/04/2022;Soltero;1
103189;102023;1;Presencial;5.915;2;Mujer;Linkedin;12;18/03/1971;654095;58;67;22/04/2013;Soltero;0
101603;102055;1;Presencial;1.85;9;Mujer;Portal Web;5;8/01/1997;184819;57;71;9/02/2015;Soltero;1
101373;102127;1;Presencial;1.2;12;Hombre;Portal Web;1;16/03/1994;209480;57;79;10/07/2022;Divorciado;1
102172;;2;Presencial;5.58;1;Hombre;Portal Web;7;15/12/1986;1049000;57;70;23/04/2016;Casado;1
101343;102020;1;Presencial;1.72;2;Mujer;Referidos;8;10/06/1981;464724;57;78;17/08/2013;Soltero;0
102097;;2;Presencial;1.95;6;Hombre;Portal Web;4;13/09/1985;1100900;57;77;24/10/2016;Soltero;1
100572;102024;1;Presencial;4.73;2;Mujer;Referidos;8;25/10/1980;486169;57;77;19/07/2012;Soltero;0
100891;102081;1;Presencial;4.675;1;Mujer;Ferias & Networking;7;25/01/1977;280389;57;85;11/08/2016;Viudo;1
101345;102140;1;Presencial;1.765;9;Hombre;Portal Web;12;13/07/1975;287021;57;81;23/04/2022;Soltero;1
100908;102018;1;Presencial;3.92;2;Mujer;Linkedin;7;2/12/1970;680361;57;75;6/09/2012;Casado;0
102138;;2;Presencial;3.26;1;Hombre;Linkedin;5;29/10/1973;1616000;57;75;2/04/2018;Soltero;1
100954;102059;1;Presencial;2.74;2;Hombre;Ferias & Networking;16;19/11/1968;715210;57;72;3/07/2014;Viudo;0
103494;102024;1;Presencial;1.445;1;Mujer;Portal Web;3;18/05/1995;206046;57;79;6/01/2012;Divorciado;1
104127;102127;1;Presencial;1.205;13;Hombre;Portal Web;1;11/04/1994;207984;57;79;12/07/2022;Divorciado;1
102290;102151;1;Presencial;5.175;1;Hombre;Headhunter;4;1/11/1991;268032;57;70;24/09/2022;Casado;0
103007;102140;1;Presencial;6.57;1;Hombre;Ferias & Networking;7;1/02/1991;286657;57;75;21/04/2021;Soltero;1
102679;102044;1;Presencial;4.69;4;Hombre;Referidos;3;9/10/1988;325942;57;72;2/11/2014;Soltero;1
102194;102044;1;Presencial;1.095;1;Hombre;Portal Web;8;23/09/1988;329400;57;64;18/08/2012;Casado;0
103274;102075;1;Presencial;2.29;8;Hombre;Linkedin;6;15/01/1986;393520;57;79;19/12/2015;Casado;0
102596;102036;1;Presencial;6.69;1;Hombre;Linkedin;6;22/10/1985;388754;57;84;21/04/2013;Soltero;0
102674;102084;1;Presencial;1.67;8;Mujer;Portal Web;4;24/03/1983;428942;57;65;30/07/2016;Casado;0
102327;102040;1;Presencial;1.36;2;Hombre;Referidos;5;27/12/1982;766589;57;83;18/01/2013;Soltero;0
102426;102020;1;Presencial;1.715;1;Mujer;Referidos;8;27/04/1981;471263;57;78;18/08/2013;Soltero;0
102699;102104;1;Presencial;3.88;1;Mujer;Ferias & Networking;5;8/04/1980;491963;57;76;6/04/2018;Soltero;0
104121;102059;1;Presencial;2.835;2;Mujer;Portal Web;7;6/09/1980;489962;57;83;25/04/2014;Soltero;1
104021;102105;1;Presencial;4.1;2;Mujer;Linkedin;8;16/01/1979;262124;57;79;1/11/2018;Casado;1
103854;102080;1;Presencial;3.1;5;Hombre;Referidos;7;18/11/1978;258576;57;82;28/07/2015;Soltero;0
103334;102139;1;Presencial;5.36;2;Mujer;Referidos;4;10/10/1976;274728;57;69;1/06/2020;Soltero;0
102342;102045;1;Presencial;2.425;1;Hombre;Portal Web;15;28/09/1975;441305;57;70;20/02/2013;Casado;1
104130;102065;1;Presencial;5.34;6;Mujer;Portal Web;3;12/08/1971;838314;57;72;24/05/2017;Soltero;1
103110;102018;1;Presencial;3.89;3;Mujer;Linkedin;7;26/09/1970;680699;57;75;9/09/2012;Casado;1
102225;102059;1;Presencial;2.78;1;Hombre;Ferias & Networking;2;18/11/1968;715169;57;72;3/07/2014;Viudo;0
102599;102081;1;Presencial;3.76;6;Hombre;Linkedin;6;25/09/1964;901407;57;86;8/02/2017;Casado;1
100615;102080;1;Presencial;3.055;4;Hombre;Referidos;7;23/11/1978;255586;56;82;28/07/2015;Soltero;1
102044;;2;Presencial;1.54;1;Hombre;Ferias & Networking;14;20/03/1976;1616000;56;68;23/03/2023;Soltero;1
100198;102155;1;Presencial;1.595;12;Hombre;Linkedin;16;27/08/1970;875725;56;75;27/08/2022;Casado;1
102909;102043;1;Presencial;2.315;1;Mujer;Referidos;1;22/05/1994;209631;56;67;22/02/2014;Soltero;0
104005;102155;1;Presencial;1.58;13;Hombre;Linkedin;16;4/08/1970;881553;56;75;27/08/2022;Divorciado;1
101053;102073;1;Presencial;5.78;1;Mujer;Portal Web;9;9/03/1985;406991;55;86;12/06/2016;Casado;1
100539;102056;1;Presencial;2.5;2;Mujer;Portal Web;6;12/04/1976;291753;55;77;4/05/2016;Casado;0
101270;102093;1;Presencial;2.69;3;Hombre;Portal Web;12;14/09/1972;634299;55;78;21/06/2017;Divorciado;1
100091;102028;1;Presencial;5.975;3;Mujer;Referidos;4;20/07/1967;737063;55;80;9/11/2012;Viudo;0
103059;102115;1;Presencial;3.1;1;Hombre;Ferias & Networking;3;3/10/1992;252976;55;70;24/10/2018;Casado;0
103209;102104;1;Presencial;5.055;2;Mujer;Portal Web;6;6/04/1990;287460;55;71;15/06/2019;Soltero;1
103984;102040;1;Presencial;4.95;4;Hombre;Referidos;11;20/09/1975;284165;55;84;10/05/2012;Soltero;0
103196;102037;1;Presencial;1.83;2;Mujer;Portal Web;9;11/11/1969;701393;55;73;13/07/2013;Viudo;0
103799;102088;1;Presencial;5.945;1;Hombre;Linkedin;16;12/12/1968;716554;55;85;10/07/2018;Viudo;1
102783;102028;1;Presencial;5.935;2;Mujer;Referidos;4;24/09/1967;739016;55;80;11/11/2012;Viudo;0
101395;102109;1;Presencial;5.87;2;Mujer;Referidos;1;4/02/1993;250305;54;74;9/11/2020;Soltero;0
100175;102104;1;Presencial;5.09;2;Mujer;Portal Web;6;2/07/1990;285899;54;71;14/06/2019;Soltero;0
100867;102066;1;Presencial;2.31;1;Mujer;Headhunter;9;14/09/1980;871379;54;65;8/08/2014;Soltero;1
100021;102064;1;Presencial;2.485;0;Mujer;Portal Web;7;23/07/1978;421016;54;76;25/06/2017;Casado;0
100782;102040;1;Presencial;4.95;5;Hombre;Referidos;11;22/11/1975;287219;54;84;10/05/2012;Soltero;0
101007;102172;1;Presencial;1.615;1;Hombre;Referidos;12;25/11/1972;315725;54;70;28/06/2023;Casado;0
100623;102098;1;Presencial;3.54;2;Hombre;Ferias & Networking;13;29/12/1971;873868;54;87;31/07/2017;Divorciado;0
100859;102088;1;Presencial;5.975;1;Hombre;Linkedin;16;2/12/1968;721736;54;85;11/07/2018;Viudo;1
102816;102154;1;Presencial;4.975;1;Hombre;Linkedin;6;18/12/1993;227874;54;70;14/07/2022;Soltero;0
103102;102066;1;Presencial;2.3;0;Mujer;Headhunter;9;6/09/1980;864917;54;65;8/08/2014;Soltero;0
102993;102056;1;Presencial;2.485;2;Mujer;Portal Web;6;27/04/1976;289582;54;77;6/05/2016;Casado;0
104047;102152;1;Presencial;0.98;1;Mujer;Portal Web;5;14/05/1974;294000;54;86;4/07/2021;Divorciado;1
103585;102075;1;Presencial;1.7;2;Mujer;Linkedin;3;10/12/1974;416271;54;81;20/06/2016;Viudo;1
104119;102093;1;Presencial;2.725;3;Hombre;Portal Web;12;2/09/1972;635396;54;78;19/06/2017;Divorciado;1
102480;102013;1;Presencial;1.48;3;Mujer;Portal Web;6;9/06/1966;878834;54;70;15/12/2012;Casado;1
100694;102127;1;Presencial;5.97;3;Mujer;Portal Web;1;31/10/1997;164616;53;75;25/07/2020;Soltero;1
100873;102027;1;Presencial;1.62;3;Mujer;Portal Web;6;18/02/1990;286847;53;69;21/11/2012;Casado;1
100862;102056;1;Presencial;1.97;1;Mujer;Linkedin;10;8/10/1977;266062;53;76;25/11/2013;Divorciado;0
102537;102127;1;Presencial;5.97;3;Mujer;Portal Web;1;18/09/1997;163294;53;75;25/07/2020;Soltero;1
102937;102069;1;Presencial;3.285;3;Mujer;Portal Web;3;5/06/1996;182963;53;71;5/02/2017;Soltero;1
103367;102137;1;Presencial;2.815;7;Mujer;Linkedin;2;8/03/1994;207671;53;76;6/02/2021;Casado;0
102260;102027;1;Presencial;1.585;2;Mujer;Portal Web;6;4/02/1990;285847;53;69;24/11/2012;Casado;0
101422;102065;1;Presencial;2.015;10;Hombre;Portal Web;1;21/05/1999;138779;52;76;29/03/2016;Soltero;1
101853;102137;1;Presencial;2.79;8;Mujer;Linkedin;2;16/01/1994;212068;52;76;6/02/2021;Casado;1
102011;;2;Presencial;5.37;1;Hombre;Ferias & Networking;7;29/07/1990;845000;52;74;22/11/2012;Casado;0
100845;102048;1;Presencial;6.175;2;Mujer;Portal Web;18;14/08/1967;735354;52;71;26/07/2015;Casado;0
103769;102084;1;Presencial;1.435;1;Hombre;Linkedin;5;1/10/1989;306586;52;64;21/11/2017;Casado;1
100614;102076;1;Presencial;7.23;3;Mujer;Ferias & Networking;4;20/02/1981;467268;51;74;10/03/2017;Casado;0
103640;102076;1;Presencial;7.2;2;Mujer;Ferias & Networking;4;18/02/1981;467454;51;74;10/03/2017;Casado;1
101247;102074;1;Presencial;6.315;1;Mujer;Linkedin;5;18/07/1993;229966;50;68;13/06/2015;Casado;0
100903;102105;1;Presencial;2.765;2;Mujer;Ferias & Networking;4;8/03/1991;270444;50;82;19/01/2018;Soltero;1
102037;;2;Presencial;1.12;1;Mujer;Linkedin;2;31/12/1994;641000;50;76;3/12/2016;Casado;1
101366;102057;1;Presencial;2.005;2;Mujer;Linkedin;4;9/07/1979;785834;50;77;11/06/2015;Soltero;1
102727;102074;1;Presencial;6.315;1;Mujer;Linkedin;5;30/08/1993;226452;50;68;14/06/2015;Casado;1
103747;102105;1;Presencial;2.725;2;Mujer;Ferias & Networking;4;29/04/1991;271203;50;82;21/01/2018;Soltero;1
103670;102057;1;Presencial;2.01;1;Mujer;Linkedin;4;30/08/1979;791335;50;77;10/06/2015;Soltero;0
103183;102149;1;Presencial;3.35;3;Hombre;Ferias & Networking;5;4/02/1996;184453;49;66;6/01/2023;Soltero;1
102779;102036;1;Presencial;2.51;0;Hombre;Portal Web;4;19/03/1969;714967;49;71;30/11/2012;Casado;0
100327;102149;1;Presencial;3.325;3;Hombre;Ferias & Networking;5;18/02/1996;180652;48;66;4/01/2023;Soltero;1
100534;102091;1;Presencial;2.52;2;Hombre;Referidos;3;2/12/1993;226038;48;79;31/10/2017;Casado;1
101498;102069;1;Presencial;6.255;8;Mujer;Portal Web;5;5/09/1987;350917;48;74;29/04/2017;Soltero;1
100805;102041;1;Presencial;1.655;0;Mujer;Portal Web;2;7/02/1986;391629;48;71;2/09/2014;Soltero;0
101921;102097;1;Presencial;4.65;0;Hombre;Linkedin;11;12/01/1984;429690;48;75;21/07/2019;Casado;0
101775;102083;1;Presencial;5.885;2;Hombre;Linkedin;6;3/03/1981;465843;48;75;11/06/2016;Casado;1
101582;102041;1;Presencial;3.225;1;Mujer;Portal Web;11;16/05/1980;486675;48;69;2/08/2013;Divorciado;0
100677;102121;1;Presencial;1.67;5;Hombre;Portal Web;10;14/03/1977;268508;48;83;5/06/2022;Soltero;1
100302;102103;1;Presencial;2.15;1;Hombre;Portal Web;12;7/01/1978;269891;48;61;24/11/2019;Soltero;0
101374;102088;1;Presencial;1.555;3;Mujer;Linkedin;14;3/10/1973;310875;48;87;28/06/2018;Soltero;1
101735;102089;1;Presencial;2.04;3;Hombre;Linkedin;9;22/01/1972;655535;48;76;7/07/2017;Viudo;0
101002;102027;1;Presencial;2.055;2;Hombre;Portal Web;4;24/04/1972;657436;48;72;19/09/2013;Divorciado;0
101047;102141;1;Presencial;1.705;3;Mujer;Portal Web;13;9/11/1970;679846;48;80;11/11/2021;Viudo;0
101404;102081;1;Presencial;2.355;6;Hombre;Linkedin;5;8/09/1970;817723;48;83;15/06/2017;Soltero;1
101202;102080;1;Presencial;5.8;6;Mujer;Portal Web;18;8/09/1970;674325;48;70;7/08/2015;Viudo;0
100696;102061;1;Presencial;3.69;1;Mujer;Portal Web;7;2/09/1970;677297;48;78;24/02/2015;Soltero;1
100944;102124;1;Presencial;1.75;3;Hombre;Ferias & Networking;7;4/04/1968;722474;48;74;18/04/2019;Viudo;1
104161;102144;1;Presencial;2.26;1;Mujer;Portal Web;3;25/10/1999;143213;48;68;20/03/2023;Soltero;1
102807;102091;1;Presencial;2.51;1;Hombre;Referidos;3;27/10/1993;226975;48;79;31/10/2017;Casado;1
